Municipio,Distrito,CodigoPostal,Latitud,Longitud
Agaete,Guayedra,35489,28.0818,-15.7065
Agaete,Los Berrazales,35489,28.0886,-15.6965
Agaete,Risco El (Agaete),35489,28.0886,-15.6965
Puerto del Rosario,Arrecife,35500,28.9673,-13.5521
Teguise,Volcan De Tahiche,35507,29.0191,-13.5445
Teguise,Tahiche,35507,29.0191,-13.5445
Teguise,Vega De Tahiche,35507,29.0191,-13.5445
Teguise,Las Cabreras,35507,29.0191,-13.5445
Teguise,Los Ancones,35508,28.9984,-13.4991
Teguise,Costa Teguise,35508,28.9996,-13.4954
Teguise,Las Caletas,35508,28.9822,-13.5127
San Bartolomé,Playa Honda,35509,28.9537,-13.5912
San Bartolomé,Las Puntas,35509,28.9529,-13.5912
San Bartolomé,Aeropuerto De Lanzarote,35509,28.9529,-13.5912
San Bartolomé,Playa Del Cable (Playa),35509,28.9529,-13.5912
Tías,Barranco Del Quiquere,35510,28.9434,-13.6548
Tías,Los Casalones,35510,28.9434,-13.6548
Tías,Los Pocillos,35510,28.9434,-13.6548
Tías,Los Mojones,35510,28.9636,-13.6439
Tías,Puerto Del Carmen,35510,28.9231,-13.6658
Haría,Haria (Capital Municipal),35520,29.0322,-13.6071
Teguise,Teguise (Capital Municipal),35530,29.0604,-13.5347
Teguise,Montaña, La (Teguise),35539,29.0604,-13.5347
Teguise,El Mojon,35539,29.0631,-13.5175
Teguise,Nazaret,35539,29.0418,-13.5575
Teguise,Los Valles,35539,29.0847,-13.5258
Teguise,Teseguite,35539,29.0556,-13.5311
Santa María de Guía de Gran Canaria,Caleta De Sebo (Isla Graciosa),35540,29.1451,-13.4702
Santa María de Guía de Gran Canaria,Caleta De Sebo (La Graciosa),35540,29.1451,-13.4702
Santa María de Guía de Gran Canaria,Pedro Barba (La Graciosa),35540,29.1451,-13.4702
Haría,Orzola,35541,29.2209,-13.452
Haría,Maguez,35541,29.1601,-13.4929
Haría,Ye,35541,29.1948,-13.4799
Haría,Guinate,35541,29.1807,-13.4946
Haría,Arrieta,35542,29.1322,-13.4614
Haría,Punta Mujeres,35542,29.1452,-13.4484
Haría,Tabayesco,35542,29.1277,-13.4804
Haría,Mala,35543,29.0979,-13.4685
Teguise,Guatiza,35544,29.0744,-13.4787
Tinajo,San Bartolome De Lanzarote (Capital Municipal),35550,29.0411,-13.6285
Teguise,Laderas, Las (Teguise),35558,29.0743,-13.6293
Teguise,Caleta De Famara,35558,29.0743,-13.6293
Teguise,Caldereta (San Bartolome De Lanzarote),35558,29.0743,-13.6293
Teguise,Tiagua,35558,29.0541,-13.6319
Teguise,Soo,35558,29.1002,-13.6209
Teguise,Muñique,35558,29.0714,-13.6345
San Bartolomé,El Islote,35559,29.0166,-13.6303
San Bartolomé,Florida, La (San Bartolome De Lanzarote),35559,28.9914,-13.6274
San Bartolomé,Montaña Blanca (San Bartolome De Lanzarote),35559,28.9914,-13.6274
San Bartolomé,Guime,35559,28.973,-13.6137
Tinajo,La Vegueta,35560,29.0483,-13.6487
Tinajo,Tajaste,35560,29.052,-13.6835
Tinajo,El Cuchillo,35560,29.0823,-13.6645
Tinajo,Yuco,35560,29.0532,-13.6488
Tinajo,La Santa,35560,29.1072,-13.6668
Tinajo,Costa, La (Tinajo),35560,29.0756,-13.665
Tinajo,Mancha Blanca,35560,29.0436,-13.688
Tinajo,Tinajo,35560,29.0633,-13.6765
Tinajo,Cañada, La (Tinajo),35560,29.0756,-13.665
Teguise,Tomaren,35561,29.022,-13.6138
Teguise,Mozaga,35561,29.022,-13.6131
Teguise,Tao (Teguise),35561,29.022,-13.6138
Yaiza,Femes,35570,28.9121,-13.7789
Yaiza,Uga,35570,28.9502,-13.7437
Yaiza,Golfo, El (Yaiza),35570,28.9312,-13.7617
Yaiza,Maciot,35570,28.9312,-13.7617
Yaiza,Degollada La (Yaiza),35570,28.9312,-13.7617
Yaiza,La Geria,35570,28.9312,-13.7617
Yaiza,Breñas, Las (Yaiza),35570,28.9312,-13.7617
Yaiza,Yaiza (Capital Municipal),35570,28.9312,-13.7617
Yaiza,Casitas, Las (Yaiza),35570,28.9312,-13.7617
Yaiza,Playa Quemada,35570,28.9312,-13.7617
Tías,Barranco De La Pila,35571,28.9441,-13.7087
Tías,Barranco Del Agua,35571,28.9441,-13.7087
Tías,Cortijo Viejo (Yaiza),35571,28.9568,-13.7654
Tías,Barranco De La Calera (Macher),35571,28.9484,-13.6912
Tías,Puerto Calero,35571,28.9203,-13.7054
Tías,Macher,35571,28.9484,-13.6912
Tías,Asomada, La (Tias),35571,28.9484,-13.6912
Tías,Conil,35572,28.9678,-13.6709
Tías,Masdache,35572,28.9961,-13.6554
Tías,Tegoyo,35572,28.9718,-13.6809
Tías,Tias (Capital Municipal),35572,28.9788,-13.6687
Yaiza,San Marcial De Rubicon,35580,28.9568,-13.7654
Yaiza,Costa De Papagayo,35580,28.9568,-13.7654
Yaiza,Castillo Del Aguila,35580,28.9568,-13.7654
Yaiza,Montaña Roja,35580,28.8649,-13.8423
Yaiza,Playa Blanca (Yaiza),35580,28.9568,-13.7654
Yaiza,Coloradas, Las (Yaiza),35580,28.9568,-13.7654
Puerto del Rosario,Puerto Del Rosario (Capital Municipal),35600,28.5004,-13.8627
Puerto del Rosario,Llanos De La Mareta,35600,28.5004,-13.8627
Puerto del Rosario,Matorral, El (Puerto Del Rosario),35600,28.5004,-13.8627
Puerto del Rosario,Salinas Del Carmen,35610,28.424,-13.8917
Puerto del Rosario,Castillo De Caleta Fuste,35610,28.424,-13.8917
Puerto del Rosario,Aeropuerto De Fuerteventura,35610,28.424,-13.8917
Puerto del Rosario,Caleta De Fuste,35610,28.3964,-13.8588
Puerto del Rosario,Costa De Antigua,35610,28.4125,-13.8558
Puerto del Rosario,Golf Club Fuerteventura,35610,28.3877,-13.8674
Puerto del Rosario,Nuevo Horizonte (Urbanizacion),35610,28.424,-13.8917
Puerto del Rosario,Castillo, El (Antigua),35610,28.4231,-14.0138
Puerto del Rosario,Barranco De La Torre,35610,28.424,-13.8917
Puerto del Rosario,Barrio De Negrin (Puerto Del Rosario),35610,28.5004,-13.8627
Puerto del Rosario,Casillas Del Angel,35611,28.4898,-13.9659
Puerto del Rosario,Tefia,35611,28.5245,-13.9915
Puerto del Rosario,Colonia De Garcia Escamez,35611,28.5072,-13.9787
Puerto del Rosario,Tao (Pto Del Rosario),35611,28.5072,-13.9787
Puerto del Rosario,Tesjuate,35611,28.5072,-13.9787
Puerto del Rosario,Llanos Pelados,35612,28.5457,-13.8595
Puerto del Rosario,Rosa De La Monja,35612,28.5457,-13.8595
Puerto del Rosario,Asomada, La (Puerto Del Rosario),35612,28.5457,-13.8595
Puerto del Rosario,Los Estancos,35612,28.5287,-13.9123
Puerto del Rosario,Guisguey,35612,28.5573,-13.8774
Puerto del Rosario,Rosa De La Arena,35612,28.5457,-13.8595
Puerto del Rosario,Puerto Lajas,35612,28.5406,-13.8394
Puerto del Rosario,Herradura, La (Pto Rosario),35613,28.5368,-13.9442
Puerto del Rosario,El Time,35613,28.552,-13.905
Puerto del Rosario,La Matilla,35613,28.561,-13.9596
Puerto del Rosario,Tetir,35613,28.5315,-13.9348
Puerto del Rosario,Valhondo,35613,28.5605,-13.9086
Puerto del Rosario,Tamariche,35613,28.5411,-13.9393
Tuineje,Gran Tarajal,35620,28.213,-14.0225
Pájara,Morro Jable,35625,28.0536,-14.3537
Pájara,Las Gaviotas,35625,28.0574,-14.3186
Pájara,Solana Del Matorral,35625,28.0536,-14.3355
Pájara,Jandia,35626,28.0969,-14.2859
Pájara,Barranco Los Canarios,35626,28.0734,-14.3192
Pájara,Barranco Del Mal Nombre,35626,28.0734,-14.3192
Pájara,Esquinzo (Morro Jable),35626,28.0499,-14.3524
Tuineje,Chilegua,35627,28.2524,-14.1777
Tuineje,Huertas De Chilegua,35627,28.199,-14.1856
Tuineje,Bahia Calma,35627,28.199,-14.1856
Tuineje,La Pared,35627,28.199,-14.1856
Tuineje,Los Albertos,35627,28.199,-14.1856
Tuineje,Risco Del Gato,35627,28.199,-14.1856
Tuineje,Cañada Del Rio,35627,28.199,-14.1856
Tuineje,Costa Calma,35627,28.1648,-14.2312
Tuineje,La Lajita,35627,28.1844,-14.1523
Tuineje,Ajuy,35628,28.3996,-14.1555
Tuineje,Toto,35628,28.3594,-14.0867
Tuineje,Mezquez,35628,28.3685,-14.1157
Tuineje,Pajara (Capital Municipal),35628,28.3685,-14.1157
Tuineje,Cardon, El (Pajara),35628,28.3504,-14.1076
Tuineje,Montaña Hendida,35629,28.2664,-14.1379
Tuineje,Tenicosquey,35629,28.3068,-13.9538
Tuineje,Tamaretilla,35629,28.266,-14.0596
Tuineje,Casa De Violante,35629,28.266,-14.0596
Tuineje,Mazacote,35629,28.266,-14.0596
Tuineje,Marcos Sanchez,35629,28.266,-14.0596
Tuineje,Puerto Azul (Urbanizacion),35629,28.266,-14.0596
Tuineje,La Fuentita,35629,28.266,-14.0596
Tuineje,Rosa Grande,35629,28.266,-14.0596
Tuineje,Rosa De James,35629,28.266,-14.0596
Tuineje,Piedra Hincada,35629,28.266,-14.0596
Tuineje,La Mata,35629,28.266,-14.0596
Tuineje,Diego Alonso,35629,28.266,-14.0596
Tuineje,Charco, El (Tuineje),35629,28.266,-14.0596
Tuineje,La Calabaza,35629,28.266,-14.0596
Tuineje,Llano Florido,35629,28.3201,-14.0483
Tuineje,Tesejerague,35629,28.2819,-14.1104
Tuineje,Tuineje,35629,28.3245,-14.0455
Tuineje,Tarajalejo,35629,28.1927,-14.117
Tuineje,Las Casitas,35629,28.3072,-14.0596
Tuineje,Juan Gopar,35629,28.2774,-14.0588
Tuineje,Las Playitas,35629,28.2303,-13.9842
Antigua,Antigua, La (Capital Municipal),35630,28.4037,-14.0125
Puerto del Rosario,La Ampuyenta,35637,28.4665,-13.9935
Puerto del Rosario,Valle De Santa Ines,35637,28.4597,-14.0398
Puerto del Rosario,Llanos De La Concepcion,35637,28.4756,-14.0324
Puerto del Rosario,Vega De Rio Palmas,35637,28.3913,-14.0853
Puerto del Rosario,Betancuria,35637,28.4244,-14.0569
Antigua,Tiscamanita,35638,28.3522,-14.0369
Antigua,Casillas De Morales,35638,28.3769,-14.0083
Antigua,Las Pocetas,35638,28.4,-14
Antigua,Corte, La (Antigua),35638,28.3777,-14.0178
Antigua,Agua De Bueyes,35638,28.3706,-14.0286
Antigua,Valles De Ortega,35638,28.3886,-14.0118
Antigua,Pozo Negro,35639,28.3167,-13.8833
Antigua,Triquivijate,35639,28.4283,-13.9722
Antigua,Alares,35639,28.3725,-13.9278
Antigua,Majada Blanca,35639,28.3725,-13.9278
Antigua,Rosa Del Taro,35639,28.3725,-13.9278
Antigua,Casas Del Hospinal,35639,28.3725,-13.9278
Gáldar,Villaverde,35640,28.6303,-13.9039
Gáldar,La Oliva,35640,28.6126,-13.9282
Oliva, La,Parque Holandes,35649,28.6068,-13.8376
Oliva, La,Vallebron,35649,28.5667,-13.9167
Oliva, La,Tindaya,35649,28.5855,-13.9812
Oliva, La,Caldereta, La (La Oliva),35649,28.5858,-13.9117
Oliva, La,Esquinzo (La Oliva),35649,28.5858,-13.9117
Oliva, La,Taca,35649,28.5858,-13.9117
Oliva, La,Majanicho,35650,28.6833,-14.01
Oliva, La,Lagos, Los (Urbanizacion),35650,28.6833,-14.01
Oliva, La,Lajares (La Oliva),35650,28.6833,-14.01
Oliva, La,Roque, El (Cotillo),35650,28.6839,-14.01
Oliva, La,El Cotillo,35650,28.6835,-14.0103
Tuineje,Geafond,35660,28.7118,-13.8713
Tuineje,Corralejo,35660,28.7398,-13.8689
Tuineje,Tres Islas,35660,28.7308,-13.8675
Tuineje,Lobos, Isla De,35660,28.7308,-13.8675
Tuineje,Corralejo Playa,35660,28.7312,-13.8654
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38001,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38002,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38003,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38004,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38005,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38006,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38007,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38008,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38009,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38010,28.4682,-16.2546
,Santa Cruz De Tenerife,38070,28.4682,-16.2546
,Santa Cruz De Tenerife,38071,28.4682,-16.2546
,Santa Cruz De Tenerife,38080,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38107,28.4682,-16.2546
Santa Cruz de Tenerife,La Gallega,38107,28.4289,-16.3198
Santa Cruz de Tenerife,Llano Del Moro (Santa Cruz) (Ver Callejero De Santa Cruz De Tenerife),38107,28.4367,-16.3004
Santa Cruz de Tenerife,El Rosarito,38107,28.4425,-16.3005
Santa Cruz de Tenerife,El Sobradillo,38107,28.447,-16.3095
Santa Cruz de Tenerife,Barranco Grande,38107,28.4372,-16.3078
Santa Cruz de Tenerife,El Tablero,38107,28.4177,-16.3235
Santa Cruz de Tenerife,Tincer,38107,28.4462,-16.3031
Santa Cruz de Tenerife,Las Veredillas,38107,28.4367,-16.3004
Santa Cruz de Tenerife,El Pilar,38107,28.4228,-16.3184
Santa Cruz de Tenerife,Taco,38108,28.439,-16.2967
Santa Cruz de Tenerife,Las Chumberas,38108,28.4612,-16.3027
Santa Cruz de Tenerife,Los Andenes,38108,28.4479,-16.3045
Santa Cruz de Tenerife,San Matias,38108,28.4656,-16.3081
Santa Cruz de Tenerife,San Cristobal De La Laguna,38108,28.4853,-16.3201
Rosario, El,El Chorrillo,38109,28.4153,-16.3233
Rosario, El,Bocacangrejo (El Rosario),38109,28.4491,-16.3037
Rosario, El,San Isidro (El Rosario),38109,28.4491,-16.3037
Rosario, El,Radazul,38109,28.4491,-16.3037
Rosario, El,Campana, La (Poligono Industrial),38109,28.4491,-16.3037
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38110,28.4682,-16.2546
Santa Cruz de Tenerife,Mayorazgo, El (Poligono Industrial),38110,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38111,28.4682,-16.2546
Santa Cruz de Tenerife,Santa Maria Del Mar,38111,28.4253,-16.3036
Santa Cruz de Tenerife,Añaza,38111,28.4241,-16.2998
Santa Cruz de Tenerife,Alisios,38111,28.429,-16.3078
Santa Cruz de Tenerife,Acoran,38111,28.4161,-16.3045
Santa Cruz de Tenerife,San Andres (Santa Cruz De Tenerife),38120,28.4682,-16.2546
Santa Cruz de Tenerife,Lomo De Las Bodegas,38129,28.562,-16.1557
Santa Cruz de Tenerife,El Draguillo,38129,28.5767,-16.1762
Santa Cruz de Tenerife,Almaciga,38129,28.5701,-16.198
Santa Cruz de Tenerife,El Suculum,38129,28.5121,-16.1891
Santa Cruz de Tenerife,Chamorga,38129,28.5686,-16.1568
Santa Cruz de Tenerife,Benijo,38129,28.5694,-16.1727
Santa Cruz de Tenerife,Roque Bermejo,38129,28.5694,-16.1727
Santa Cruz de Tenerife,La Cumbrilla,38129,28.5694,-16.1727
Santa Cruz de Tenerife,El Bailadero,38129,28.5694,-16.1727
Santa Cruz de Tenerife,Taganana,38130,28.5611,-16.2169
Santa Cruz de Tenerife,Casas De La Cumbre,38139,28.5433,-16.2338
Santa Cruz de Tenerife,Valle De Los Catalanes,38139,28.5433,-16.2338
Santa Cruz de Tenerife,Roque Negro,38139,28.5333,-16.2167
Santa Cruz de Tenerife,Afur,38139,28.5533,-16.2509
Santa Cruz de Tenerife,Igueste De San Andres,38140,28.4882,-16.2553
Santa Cruz de Tenerife,Las Cuevas,38150,28.4833,-16.2667
Santa Cruz de Tenerife,Cardonera,38150,28.3154,-16.3705
Santa Cruz de Tenerife,Valleseco,38150,28.4871,-16.2384
Santa Cruz de Tenerife,Valle Tahodio,38160,28.491,-16.251
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38160,28.4882,-16.2553
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38170,28.4682,-16.2546
Santa Cruz de Tenerife,Los Campitos,38170,28.483,-16.2637
Santa Cruz de Tenerife,Maria Jimenez,38180,28.5104,-16.2317
Santa Cruz de Tenerife,Valle Crispin,38180,28.5157,-16.2376
Santa Cruz de Tenerife,Darsena Pesquera,38180,28.5099,-16.2282
Santa Cruz de Tenerife,Valle Brosque,38180,28.5176,-16.2273
Santa Cruz de Tenerife,Cueva Bermeja,38180,28.4966,-16.2158
Rosario, El,Machado,38190,28.4181,-16.3403
Rosario, El,Tabaiba (Urbanizacion),38190,28.4882,-16.2553
,San Cristobal De La Laguna,38200,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38201,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38202,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38203,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38204,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38205,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38206,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38207,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38208,28.4853,-16.3201
San Cristóbal de La Laguna,Punta Del Hidalgo,38240,28.562,-16.3325
San Cristóbal de La Laguna,Bajamar,38250,28.5531,-16.3454
San Cristóbal de La Laguna,Tejina,38260,28.5336,-16.3617
San Cristóbal de La Laguna,Valle Guerra,38270,28.5167,-16.3833
Tegueste,Tegueste,38280,28.5231,-16.3387
Rosario, El,Lomo Pelado,38290,28.4409,-16.3667
Rosario, El,La Esperanza,38290,28.4514,-16.3667
Rosario, El,Las Barreras,38290,28.4171,-16.365
Rosario, El,Rosas, Las (Esperanza, La),38290,28.4507,-16.3692
Rosario, El,Llano Del Moro (El Rosario),38290,28.4466,-16.3699
Rosario, El,Preventorio,38290,28.4466,-16.3699
Rosario, El,Peñafiel,38290,28.4466,-16.3699
San Cristóbal de La Laguna,San Cristobal De La Laguna,38291,28.4853,-16.3201
San Cristóbal de La Laguna,Mina,38291,28.4761,-16.3239
San Cristóbal de La Laguna,Los Baldios,38291,28.4669,-16.3277
Tegueste,Pedro Alvarez,38292,28.519,-16.3238
Tegueste,Socorro, El (Tegueste),38292,28.5167,-16.3167
Tegueste,Portezuelo,38292,28.4984,-16.3589
Tegueste,El Infierno,38292,28.5114,-16.3514
Tegueste,Padilla Baja,38292,28.5039,-16.3622
Tegueste,Mercedes, Las, De (Carretera),38293,28.4853,-16.3201
Tegueste,Camino De Jardina,38293,28.4853,-16.3201
Tegueste,San Cristobal De La Laguna,38293,28.4853,-16.3201
Santa Cruz de Tenerife,Taborno,38294,28.5566,-16.2642
Santa Cruz de Tenerife,Las Carboneras,38294,28.5538,-16.2766
Santa Cruz de Tenerife,Cruz Del Carmen,38294,28.4445,-16.2754
Santa Cruz de Tenerife,Chinamada,38294,28.5607,-16.2913
Santa Cruz de Tenerife,Batan De Arriba,38294,28.5379,-16.2837
Santa Cruz de Tenerife,Rio,38294,28.5316,-16.2794
Santa Cruz de Tenerife,Bejia,38294,28.5316,-16.2794
Santa Cruz de Tenerife,Batan De Abajo,38294,28.5447,-16.298
San Cristóbal de La Laguna,San Cristobal De La Laguna,38296,28.4853,-16.3201
San Cristóbal de La Laguna,San Miguel De Geneto,38296,28.4586,-16.3252
Tegueste,Aeropuerto De Los Rodeos, Residencial (Zona),38297,28.4968,-16.3176
Tegueste,Ortigal,38297,28.4968,-16.3176
Tegueste,Aeropuerto De Los Rodeos (Santa Cruz De Tenerife),38297,28.4968,-16.3176
Tegueste,Hoya Del Camello,38297,28.4968,-16.3176
Tegueste,Garimba,38297,28.4968,-16.3176
Orotava, La,Parque Nacional Teide,38300,28.3908,-16.5231
Orotava, La,Las Cañadas Del Teide,38300,28.3908,-16.5231
Orotava, La,La Orotava,38300,28.3905,-16.5227
Orotava, La,Hacienda Perdida,38310,28.3786,-16.5155
Orotava, La,Chasna,38310,28.3696,-16.5275
Orotava, La,Pinoleris,38310,28.3783,-16.4999
Orotava, La,Aguamansa,38310,28.3677,-16.5021
Orotava, La,El Bebedero,38310,28.3747,-16.5097
Orotava, La,El Sauce,38310,28.3694,-16.5156
Orotava, La,El Montijo,38310,28.3613,-16.492
Orotava, La,La Sierra,38310,28.3613,-16.492
Orotava, La,Posada De Montenegro,38310,28.3613,-16.492
Orotava, La,Tres Pinos (Aguamansa),38310,28.3587,-16.4963
Orotava, La,Florida Alta,38311,28.3897,-16.5064
Orotava, La,La Hondura,38311,28.3897,-16.5064
Orotava, La,Humboldt (Urbanizacion),38311,28.3897,-16.5064
Orotava, La,Los Gomez,38311,28.3897,-16.5064
Orotava, La,Pino Alto,38311,28.4006,-16.501
Orotava, La,Los Frontones,38311,28.3859,-16.51
Orotava, La,Dehesa Alta,38311,28.3885,-16.5122
Orotava, La,La Florida,38311,28.3887,-16.5041
Orotava, La,La Luz,38312,28.3872,-16.5531
Orotava, La,Arenas, Las (La Orotava),38312,28.3667,-16.5333
Orotava, La,Cruz De Los Martillos,38312,28.3667,-16.5333
Orotava, La,San Jeronimo (La Orotava),38312,28.3667,-16.5333
Orotava, La,Las Candias,38312,28.3667,-16.5333
Orotava, La,Benijos,38313,28.3597,-16.5489
Orotava, La,Los Rechazos,38314,28.4051,-16.519
Orotava, La,La Ratona,38314,28.3942,-16.5255
Orotava, La,Cuevas, Las (La Orotava) (Urbanizacion),38314,28.3908,-16.5231
Orotava, La,San Bartolome (La Orotava),38314,28.3908,-16.5231
Orotava, La,El Durazno,38314,28.4044,-16.5326
Orotava, La,Rincon, El (La Orotava),38314,28.3908,-16.5231
Orotava, La,La Aza,38315,28.378,-16.55
Orotava, La,La Perdoma,38315,28.3781,-16.5517
Santa Cruz de Tenerife,La Cuesta,38320,28.4692,-16.2882
Santa Cruz de Tenerife,San Cristobal De La Laguna,38320,28.4853,-16.3201
Santa Cruz de Tenerife,Santa Cruz De Tenerife,38320,28.4853,-16.3201
San Cristóbal de La Laguna,Lomo De Las Casillas,38329,28.4853,-16.3201
San Cristóbal de La Laguna,San Cristobal De La Laguna,38329,28.4853,-16.3201
San Cristóbal de La Laguna,Valle Jimenez,38329,28.4853,-16.3201
San Cristóbal de La Laguna,Valle Tabares,38329,28.4853,-16.3201
San Cristóbal de La Laguna,Guamasa,38330,28.49,-16.3772
San Cristóbal de La Laguna,El Pulpito,38330,28.4833,-16.35
Tacoronte,Luz, La (Tacoronte),38340,28.491,-16.3864
Tacoronte,Campo De Golf (Tacoronte),38340,28.491,-16.3864
Tacoronte,La Caridad,38340,28.4938,-16.3859
Tacoronte,Los Naranjeros,38340,28.4849,-16.3923
Tacoronte,Tacoronte,38350,28.4756,-16.4179
Tacoronte,Cantiillo, El (Tacoronte),38350,28.4769,-16.4102
Tacoronte,El Torreon,38350,28.4769,-16.4102
Tacoronte,Barranco De Las Lajas,38355,28.4639,-16.4076
Tacoronte,Agua Garcia,38355,28.4639,-16.4076
Tacoronte,San Juan Perales,38356,28.5013,-16.405
Tacoronte,San Jeronimo (Tacoronte),38356,28.4769,-16.4102
Tacoronte,Lomo Colorado,38357,28.4882,-16.3967
Tacoronte,Las Casas Altas,38357,28.4765,-16.4023
Tacoronte,El Adelantado,38357,28.4786,-16.4111
Tacoronte,Juan Fernandez,38358,28.4985,-16.4174
Tacoronte,Santa Catalina Las Toscas,38358,28.4985,-16.4174
Tacoronte,Mesa Del Mar (Urbanizacion),38358,28.4985,-16.4174
Tacoronte,El Pris,38358,28.5089,-16.4196
Tacoronte,Tagoro,38358,28.5096,-16.4088
Tacoronte,Guayonje,38358,28.4931,-16.4204
Tacoronte,Puerto La Madera,38358,28.4985,-16.4174
Sauzal, El,Ravelo,38359,28.4786,-16.4111
Sauzal, El,Valle Forestal (Urbanizacion),38359,28.4786,-16.4111
Sauzal, El,El Sauzal,38360,28.4735,-16.4364
Sauzal, El,El Puertito,38360,28.55,-16.3333
Sauzal, El,Angeles, Los (Urbanizacion),38360,28.5083,-16.375
La Matanza de Acentejo,La Matanza De Acentejo,38370,28.4524,-16.4472
La Matanza de Acentejo,Chamiana,38379,28.4524,-16.4472
La Matanza de Acentejo,Jagre,38379,28.4463,-16.4659
La Matanza de Acentejo,San Antonio,38379,28.4393,-16.4568
La Matanza de Acentejo,Puntillo Del Sol,38379,28.4524,-16.4472
La Matanza de Acentejo,Toscas De Guia,38379,28.4524,-16.4472
Victoria de Acentejo, La,La Victoria De Acentejo,38380,28.4323,-16.4623
Victoria de Acentejo, La,Resbala, La (La Victoria),38389,28.4323,-16.4623
Victoria de Acentejo, La,Los Altos-Arroyos,38389,28.4323,-16.4623
Victoria de Acentejo, La,La Vera-Carril,38389,28.4263,-16.4682
Santa Úrsula,Santa Ursula,38390,28.4261,-16.4888
Santa Úrsula,Vera, La (Santa Ursula),38390,28.4261,-16.4888
Santa Úrsula,Quinta,38390,28.4261,-16.4888
Santa Úrsula,Cuesta De La Villa,38390,28.4261,-16.4888
Santa Úrsula,Lomo Roman,38390,28.4261,-16.4888
Santa Úrsula,Tosca De Anamaria,38398,28.4234,-16.4899
Santa Úrsula,Farrobillo,38398,28.4234,-16.4899
Santa Úrsula,Tosca De Barrio,38398,28.4234,-16.4899
Santa Úrsula,Cantillo,38399,28.4207,-16.491
Santa Úrsula,La Corujera,38399,28.4152,-16.4935
Santa Úrsula,Tamaide (Santa Ursula),38399,28.4261,-16.4888
Puerto de la Cruz,Puerto De La Cruz,38400,28.414,-16.5487
Realejos, Los,Realejo Alto,38410,28.3779,-16.5835
Realejos, Los,Los Realejos,38410,28.3674,-16.5833
,Mocan, El (Los Realejos),38411,28.3674,-16.5833
,Horno, El (Los Realejos),38411,28.3674,-16.5833
Realejos, Los,Realejo Bajo,38412,28.385,-16.5879
Realejos, Los,Cruz Santa,38413,28.3774,-16.5661
Realejos, Los,Ferruja, La (Realejos, Los),38413,28.3674,-16.5833
Realejos, Los,Icod El Alto,38414,28.3667,-16.6
Realejos, Los,Llanadas,38415,28.3525,-16.5838
Realejos, Los,Palo Blanco (Los Realejos),38415,28.3674,-16.5833
Realejos, Los,Tigaiga,38416,28.3839,-16.5969
Realejos, Los,Toscal, El (Los Realejos),38417,28.3674,-16.5833
Realejos, Los,Longuera,38418,28.366,-16.5919
Realejos, Los,Zamora Alta,38419,28.3579,-16.6411
Realejos, Los,Grimona, La (Urbanizacion),38419,28.3579,-16.6411
Realejos, Los,Jardin, El (Los Realejos),38419,28.3674,-16.5833
Realejos, Los,San Benito (Los Realejos),38419,28.3674,-16.5833
Realejos, Los,La Carrera,38419,28.3868,-16.5767
Realejos, Los,La Montañeta,38419,28.3858,-16.5613
San Juan de la Rambla,San Juan De La Rambla,38420,28.3928,-16.6501
San Juan de la Rambla,San Jose,38428,28.4311,-16.3747
San Juan de la Rambla,Los Quevedos,38428,28.3809,-16.6421
San Juan de la Rambla,Rosas,38428,28.4311,-16.3747
San Juan de la Rambla,Las Aguas,38429,28.3962,-16.6412
Icod de los Vinos,San Felipe,38430,28.378,-16.7146
Icod de los Vinos,Icod,38430,28.3724,-16.7119
Icod de los Vinos,San Marcos, De (Playa),38430,28.3717,-16.7167
Icod de los Vinos,Las Cañas,38434,28.319,-16.8344
Icod de los Vinos,Santa Barbara,38434,28.319,-16.8344
